candidate_id,candidate_name,match_rank,match_score,matched_tokens,registered_name,tax_id,address,food_business_registration_id,registration_item,match_status,reviewer_status,evidence_boundary
114,Divadlo 捷克公寓,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
115,YABI Kitchen－微風南山店,1,46,Kitchen,提妲拉Original Thai Kitchen,,台北市信義區基隆路1段37巷1之27號4樓之1,A-200200699-00001-6,餐飲場所,fuzzy_name_lead_needs_manual_confirmation,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
116,I Met You Cafe,1,35,Cafe,停看廳TKT Cafe x Dessert,,台北市信義區松德路22號,A-202265812-00001-6,餐飲場所,fuzzy_name_lead_needs_manual_confirmation,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
117,大戶屋－松山車站店,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
118,大戶屋－統一時代台北店,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
119,In Between,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
120,Hong Kong 88 Hot Pot,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
121,Bing,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
122,MiaCucina－信義店,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
123,渣男 Taiwan Bistro,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
124,劉媽媽涼麵,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
125,KingSpicy J,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
126,Sea to Sky,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
127,上席小館,1,166,上席小館,上席小館,31956850,台北市信義區富陽街83號1樓,A-200229695-00001-3,餐飲場所,strong_name_lead_needs_manual_confirmation,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
128,紅豆食府－信義店,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
129,犇－微風信義館,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
130,元食 Cafe,1,37,Cafe,停看廳TKT Cafe x Dessert,,台北市信義區松德路22號,A-202265812-00001-6,餐飲場所,fuzzy_name_lead_needs_manual_confirmation,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
130,元食 Cafe,2,31,元食,元食商行,00564405,台北市信義區忠孝東路5段423巷50號1樓,A-100564405-00001-3,餐飲場所,fuzzy_name_lead_needs_manual_confirmation,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
131,CPK 加州創意廚房,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
132,三太養生鐵板燒,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
133,MiraWan,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
134,宋廚北方菜館,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
135,辛殿麻辣鍋－信義店,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
136,同壽司－信義區,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
137,拾穗,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
138,柏克金啤酒餐廳,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
139,老井極上燒肉－台北信義店,1,20,,聯亭餐飲有限公司台北信義店,95373710,台北市信義區松壽路11號B2F,A-202295482-00001-2,餐飲場所,fuzzy_name_lead_needs_manual_confirmation,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
140,TAMED FOX－信義店,,,,,,,,,no_plausible_name_lead,pending_manual_review,Name similarity creates a lead only; it does not prove candidate-store identity or current operation.
